,Child utterance,Child gaze,Child affect,Child gesture,Child affective touch,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,start-end,Conversational turns,Joint attention,Mutual gaze,time
592,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,299.36
593,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,299.86
594,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,300.36
595,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,300.86
596,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,301.36
597,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,301.86
598,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,302.36
599,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,302.86
600,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,303.36
601,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,303.86
602,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,304.36
603,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,304.86
604,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,305.36
605,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,305.86
606,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,306.36
607,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,306.86
608,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,307.36
609,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,307.86
610,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,308.36
611,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,308.86
612,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,309.36
613,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,309.86
614,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,310.36
615,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,310.86
616,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,311.36
617,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,311.86
618,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,312.36
619,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,312.86
620,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,313.36
621,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,313.86
622,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,314.36
623,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,314.86
624,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,315.36
625,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,315.86
626,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,316.36
627,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,316.86
628,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,317.36
629,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,317.86
630,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,318.36
631,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,318.86
632,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,319.36
633,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,319.86
634,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,320.36
635,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,320.86
636,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,321.36
637,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,321.86
638,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,322.36
639,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,322.86
640,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,323.36
641,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,323.86
642,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,324.36
643,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,324.86
644,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,325.36
645,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,325.86
646,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,326.36
647,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,326.86
648,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,327.36
649,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,327.86
650,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,328.36
651,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,328.86
652,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,329.36
653,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,329.86
654,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,330.36
655,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,330.86
656,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,331.36
657,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,331.86
658,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,332.36
659,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,332.86
660,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,333.36
661,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,333.86
662,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,334.36
663,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,334.86
664,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,335.36
665,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,335.86
666,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,336.36
667,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,336.86
668,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,337.36
669,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,337.86
670,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,338.36
671,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,338.86
672,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,339.36
673,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,339.86
674,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,340.36
675,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,340.86
676,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,341.36
677,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,341.86
678,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,342.36
679,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,342.86
680,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,343.36
681,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,343.86
682,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,344.36
683,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,344.86
684,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,345.36
685,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,345.86
686,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,346.36
687,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,346.86
688,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,347.36
689,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,347.86
690,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,348.36
691,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,348.86
692,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,349.36
693,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,349.86
694,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,350.36
695,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,350.86
696,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,351.36
697,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,351.86
698,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,352.36
699,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,352.86
700,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,353.36
701,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,353.86
702,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,354.36
703,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,354.86
704,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,355.36
705,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,355.86
706,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,356.36
707,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,356.86
708,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,357.36
709,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,357.86
710,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,358.36
711,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,358.86
712,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,359.36
713,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,359.86
714,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,360.36
715,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,360.86
716,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,361.36
717,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,361.86
718,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,362.36
719,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,362.86
720,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,363.36
721,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,363.86
722,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,364.36
723,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,364.86
724,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,365.36
725,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,365.86
726,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,366.36
727,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,366.86
728,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,367.36
729,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,367.86
730,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,368.36
731,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,368.86
732,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,369.36
733,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,369.86
734,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,370.36
735,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,370.86
736,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,371.36
737,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,371.86
738,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,372.36
739,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,372.86
740,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,373.36
741,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,373.86
742,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,374.36
743,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,374.86
744,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,375.36
745,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,375.86
746,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,376.36
747,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,376.86
748,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,377.36
749,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,377.86
750,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,378.36
751,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,378.86
752,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,379.36
753,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,379.86
754,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,380.36
755,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,380.86
756,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,381.36
757,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,381.86
758,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,382.36
759,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,382.86
760,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,383.36
761,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,383.86
762,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,384.36
763,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,384.86
764,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,385.36
765,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,385.86
766,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,386.36
767,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,386.86
768,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,387.36
769,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,387.86
770,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,388.36
771,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,388.86
772,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,389.36
773,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,389.86
774,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,390.36
775,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,390.86
776,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,391.36
777,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,391.86
778,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,392.36
779,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,392.86
780,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,393.36
781,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,393.86
782,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,394.36
783,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,394.86
784,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,395.36
785,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,395.86
786,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,396.36
787,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,396.86
788,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,397.36
789,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,397.86
790,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,398.36
791,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,398.86
792,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,399.36
793,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,399.86
794,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,400.36
795,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,400.86
796,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,401.36
797,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,401.86
798,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,402.36
799,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,402.86
800,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,403.36
801,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,403.86
802,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,404.36
803,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,404.86
804,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,405.36
805,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,405.86
806,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,406.36
807,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,406.86
808,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,407.36
809,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,407.86
810,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,408.36
811,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,408.86
812,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,409.36
813,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,409.86
814,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,410.36
815,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,410.86
816,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,411.36
817,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,411.86
818,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,412.36
819,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,412.86
820,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,413.36
821,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,413.86
822,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,414.36
823,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,414.86
824,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,415.36
825,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,415.86
826,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,416.36
827,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,416.86
828,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,417.36
829,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,417.86
830,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,418.36
831,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,418.86
832,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,419.36
833,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,419.86
834,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,420.36
835,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,420.86
836,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,421.36
837,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,421.86
838,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,422.36
839,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,422.86
840,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,423.36
841,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,423.86
842,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,424.36
843,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,424.86
844,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,425.36
845,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,425.86
846,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,426.36
847,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,426.86
848,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,427.36
849,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,427.86
850,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,428.36
851,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,428.86
852,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,429.36
853,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,429.86
854,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,430.36
855,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,430.86
856,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,431.36
857,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,431.86
858,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,432.36
859,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,432.86
860,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,433.36
861,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,433.86
862,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,434.36
863,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,434.86
864,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,435.36
865,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,435.86
866,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,436.36
867,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,436.86
868,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,437.36
869,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,437.86
870,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,438.36
871,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,438.86
872,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,439.36
873,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,439.86
874,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,440.36
875,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,440.86
876,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,441.36
877,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,441.86
878,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,442.36
879,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,442.86
880,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,443.36
881,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,443.86
882,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,444.36
883,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,444.86
884,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,445.36
885,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,445.86
886,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,446.36
887,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,446.86
888,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,447.36
889,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,447.86
890,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,448.36
891,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,448.86
892,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,449.36
