,action,who,s_time,e_time,t_time,sub_action,action:sub_action
340,Parent gaze,Parent,226.36,239.36,13.0,robot,Parent gaze:robot
341,Parent gaze,Parent,239.57999999999998,253.9,14.32,props,Parent gaze:props
342,Parent gaze,Parent,254.14,269.94,15.8,robot,Parent gaze:robot
343,Parent gaze,Parent,272.2,275.15999999999997,2.96,child,Parent gaze:child
344,Parent gaze,Parent,275.24,278.52,3.28,robot,Parent gaze:robot
345,Parent gaze,Parent,278.64,287.48,8.84,child,Parent gaze:child
346,Parent gaze,Parent,287.7,289.06,1.36,robot,Parent gaze:robot
347,Parent gaze,Parent,290.94,292.7,1.76,child,Parent gaze:child
348,Parent gaze,Parent,292.86,298.1,5.24,robot,Parent gaze:robot
349,Parent gaze,Parent,300.12,303.96,3.84,child,Parent gaze:child
350,Parent gaze,Parent,304.16,319.92,15.76,props,Parent gaze:props
351,Parent gaze,Parent,320.04,327.68,7.64,robot,Parent gaze:robot
352,Parent gaze,Parent,327.86,358.74,30.88,props,Parent gaze:props
353,Parent gaze,Parent,359.0,365.96,6.96,props,Parent gaze:props
354,Parent gaze,Parent,366.16,370.8,4.64,robot,Parent gaze:robot
355,Parent gaze,Parent,370.88,372.8,1.92,child,Parent gaze:child
356,Parent gaze,Parent,373.0,387.72,14.72,robot,Parent gaze:robot
357,Parent gaze,Parent,387.92,396.32,8.4,props,Parent gaze:props
358,Parent gaze,Parent,396.4,397.96,1.56,child,Parent gaze:child
359,Parent gaze,Parent,398.06,417.02,18.96,robot or prop,Parent gaze:robot or prop
360,Parent gaze,Parent,417.14,420.22,3.08,child,Parent gaze:child
361,Parent gaze,Parent,420.36,427.0,6.64,robot,Parent gaze:robot
362,Parent gaze,Parent,427.12,434.4,7.28,child,Parent gaze:child
363,Parent gaze,Parent,434.52,435.72,1.2,robot,Parent gaze:robot
364,Parent gaze,Parent,435.88,451.52,15.64,child,Parent gaze:child
365,Parent gaze,Parent,451.66,452.74,1.08,robot,Parent gaze:robot
366,Parent gaze,Parent,452.88,459.24,6.36,child,Parent gaze:child
367,Parent gaze,Parent,459.62,461.02,1.4,robot,Parent gaze:robot
368,Parent gaze,Parent,461.28,472.56,11.28,child,Parent gaze:child
369,Parent affect,Parent,5.04,37.76,32.72,positive 2,Parent affect:positive 2
370,Parent affect,Parent,42.16,52.32,10.16,positive 1,Parent affect:positive 1
371,Parent affect,Parent,52.52,56.36,3.84,positive 2,Parent affect:positive 2
372,Parent affect,Parent,64.259,67.659,3.4,positive 2,Parent affect:positive 2
373,Parent affect,Parent,71.639,76.559,4.92,positive 1,Parent affect:positive 1
374,Parent affect,Parent,79.539,83.57900000000001,4.04,positive 1,Parent affect:positive 1
375,Parent affect,Parent,85.479,90.439,4.96,positive 1,Parent affect:positive 1
376,Parent affect,Parent,94.719,100.279,5.56,positive 2,Parent affect:positive 2
377,Parent affect,Parent,101.09899999999999,110.899,9.8,positive 1,Parent affect:positive 1
378,Parent affect,Parent,112.078,115.598,3.52,positive 3,Parent affect:positive 3
379,Parent affect,Parent,115.678,119.158,3.48,positive 1,Parent affect:positive 1
380,Parent affect,Parent,121.698,128.378,6.68,positive 3,Parent affect:positive 3
381,Parent affect,Parent,128.638,135.758,7.12,positive 2,Parent affect:positive 2
382,Parent affect,Parent,141.318,151.678,10.36,positive 1,Parent affect:positive 1
383,Parent affect,Parent,152.018,155.098,3.08,positive 1,Parent affect:positive 1
384,Parent affect,Parent,166.638,172.238,5.6,positive 2,Parent affect:positive 2
385,Parent affect,Parent,172.758,175.518,2.76,positive 1,Parent affect:positive 1
386,Parent affect,Parent,193.218,197.858,4.64,positive 1,Parent affect:positive 1
387,Parent affect,Parent,214.738,217.858,3.12,positive 1,Parent affect:positive 1
388,Parent affect,Parent,223.578,227.21800000000002,3.64,positive 1,Parent affect:positive 1
389,Parent affect,Parent,230.518,237.358,6.84,positive 1,Parent affect:positive 1
390,Parent affect,Parent,244.627,246.427,1.8,positive 1,Parent affect:positive 1
391,Parent affect,Parent,269.04,272.2,3.16,positive 3,Parent affect:positive 3
392,Parent affect,Parent,272.54,278.58,6.04,positive 1,Parent affect:positive 1
393,Parent affect,Parent,278.76,287.32,8.56,positive 2,Parent affect:positive 2
394,Parent affect,Parent,287.6,289.36,1.76,positive 1,Parent affect:positive 1
395,Parent affect,Parent,289.52,291.04,1.52,positive 3,Parent affect:positive 3
396,Parent affect,Parent,291.24,304.56,13.32,positive 1,Parent affect:positive 1
397,Parent affect,Parent,311.66,315.1,3.44,positive 1,Parent affect:positive 1
398,Parent affect,Parent,334.32,338.32,4.0,positive 1,Parent affect:positive 1
399,Parent affect,Parent,347.0,351.96,4.96,positive 2,Parent affect:positive 2
400,Parent affect,Parent,353.12,356.4,3.28,positive 3,Parent affect:positive 3
401,Parent affect,Parent,356.56,365.4,8.84,positive 1,Parent affect:positive 1
402,Parent affect,Parent,384.64,391.72,7.08,positive 2,Parent affect:positive 2
403,Parent affect,Parent,397.06,411.02,13.96,positive 2,Parent affect:positive 2
404,Parent affect,Parent,431.0,434.44,3.44,positive 1,Parent affect:positive 1
405,Parent affect,Parent,436.24,438.88,2.64,positive 1,Parent affect:positive 1
406,Parent affect,Parent,441.24,443.96,2.72,positive 1,Parent affect:positive 1
407,Parent affect,Parent,445.76,450.56,4.8,positive 2,Parent affect:positive 2
408,Parent affect,Parent,468.15999999999997,474.68,6.52,positive 1,Parent affect:positive 1
409,Parent gesture,Parent,110.42,111.14,0.72,point at prop,Parent gesture:point at prop
410,Parent gesture,Parent,140.82,141.5,0.68,point at prop,Parent gesture:point at prop
411,Parent gesture,Parent,161.84,163.07999999999998,1.24,point at prop,Parent gesture:point at prop
412,Parent gesture,Parent,205.032,205.352,0.32,point at prop,Parent gesture:point at prop
413,Parent gesture,Parent,339.2,339.48,0.28,point at prop,Parent gesture:point at prop
414,Parent gesture,Parent,376.52,377.52,1.0,point at prop,Parent gesture:point at prop
415,Parent gesture,Parent,378.5,379.9,1.4,point at prop,Parent gesture:point at prop
416,Parent affective touch,Parent,5.4,10.36,4.96,affective touch,Parent affective touch:affective touch
417,Parent affective touch,Parent,32.16,34.6,2.44,affective touch,Parent affective touch:affective touch
418,Parent affective touch,Parent,68.84,83.36,14.52,affective touch,Parent affective touch:affective touch
419,Parent affective touch,Parent,103.92,104.92,1.0,affective touch,Parent affective touch:affective touch
420,Parent affective touch,Parent,135.3,135.94,0.64,affective touch,Parent affective touch:affective touch
421,Parent affective touch,Parent,147.7,152.02,4.32,affective touch,Parent affective touch:affective touch
422,Parent affective touch,Parent,159.26,165.46,6.2,affective touch,Parent affective touch:affective touch
423,Parent affective touch,Parent,168.84,174.84,6.0,affective touch,Parent affective touch:affective touch
424,Parent affective touch,Parent,183.22,184.9,1.68,affective touch,Parent affective touch:affective touch
425,Parent affective touch,Parent,187.78,188.74,0.96,affective touch,Parent affective touch:affective touch
426,Parent affective touch,Parent,194.992,198.192,3.2,affective touch,Parent affective touch:affective touch
427,Parent affective touch,Parent,208.792,214.952,6.16,affective touch,Parent affective touch:affective touch
428,Parent affective touch,Parent,219.119,221.399,2.28,affective touch,Parent affective touch:affective touch
429,Parent affective touch,Parent,222.579,228.179,5.6,affective touch,Parent affective touch:affective touch
430,Parent affective touch,Parent,230.659,232.539,1.88,affective touch,Parent affective touch:affective touch
431,Parent affective touch,Parent,235.228,239.188,3.96,affective touch,Parent affective touch:affective touch
432,Parent affective touch,Parent,250.868,259.428,8.56,affective touch,Parent affective touch:affective touch
433,Parent affective touch,Parent,269.26800000000003,276.26800000000003,7.0,affective touch,Parent affective touch:affective touch
434,Parent affective touch,Parent,277.568,287.888,10.32,affective touch,Parent affective touch:affective touch
435,Parent affective touch,Parent,291.168,304.928,13.76,affective touch,Parent affective touch:affective touch
436,Parent affective touch,Parent,309.488,317.248,7.76,affective touch,Parent affective touch:affective touch
437,Parent affective touch,Parent,335.68,338.48,2.8,affective touch,Parent affective touch:affective touch
438,Parent affective touch,Parent,351.65999999999997,353.3,1.64,affective touch,Parent affective touch:affective touch
439,Parent affective touch,Parent,355.12,355.8,0.68,affective touch,Parent affective touch:affective touch
440,Parent affective touch,Parent,362.62,365.9,3.28,affective touch,Parent affective touch:affective touch
441,Parent affective touch,Parent,369.0,376.56,7.56,affective touch,Parent affective touch:affective touch
442,Parent affective touch,Parent,395.96,398.08,2.12,affective touch,Parent affective touch:affective touch
443,Parent affective touch,Parent,405.34000000000003,410.78,5.44,affective touch,Parent affective touch:affective touch
444,Parent affective touch,Parent,415.889,432.529,16.64,affective touch,Parent affective touch:affective touch
445,Parent affective touch,Parent,437.0,439.56,2.56,affective touch,Parent affective touch:affective touch
446,Parent affective touch,Parent,441.839,456.919,15.08,affective touch,Parent affective touch:affective touch
447,Parent affective touch,Parent,464.339,467.939,3.6,affective touch,Parent affective touch:affective touch
448,Child prop manipulation,Child,94.92,96.03999999999999,1.12,child,Child prop manipulation:child
449,Child prop manipulation,Child,105.72,109.12,3.4,child,Child prop manipulation:child
450,Child prop manipulation,Child,115.62,119.34,3.72,child,Child prop manipulation:child
451,Child prop manipulation,Child,120.96,121.92,0.96,child,Child prop manipulation:child
452,Child prop manipulation,Child,129.4,130.72,1.32,child,Child prop manipulation:child
453,Child prop manipulation,Child,141.4,142.56,1.16,child,Child prop manipulation:child
454,Child prop manipulation,Child,152.54,153.74,1.2,child,Child prop manipulation:child
455,Child prop manipulation,Child,165.28,166.76,1.48,child,Child prop manipulation:child
456,Child prop manipulation,Child,176.82,179.3,2.48,child,Child prop manipulation:child
457,Child prop manipulation,Child,191.9,192.78,0.88,child,Child prop manipulation:child
458,Child prop manipulation,Child,201.14,206.82,5.68,child,Child prop manipulation:child
459,Child prop manipulation,Child,216.57999999999998,217.74,1.16,child,Child prop manipulation:child
460,Child prop manipulation,Child,225.48,229.36,3.88,child,Child prop manipulation:child
461,Child prop manipulation,Child,309.92,320.16,10.24,child,Child prop manipulation:child
462,Child prop manipulation,Child,332.72,334.08,1.36,child,Child prop manipulation:child
463,Child prop manipulation,Child,340.46,343.54,3.08,child,Child prop manipulation:child
464,Child prop manipulation,Child,346.36,347.2,0.84,child,Child prop manipulation:child
465,Child prop manipulation,Child,360.18,361.22,1.04,child,Child prop manipulation:child
466,Child prop manipulation,Child,380.72,383.4,2.68,child,Child prop manipulation:child
467,Child prop manipulation,Child,390.86,393.9,3.04,child,Child prop manipulation:child
468,Child prop manipulation,Child,402.5,404.18,1.68,child,Child prop manipulation:child
469,Parent prop manipulation,Parent,233.3,234.14,0.84,parent,Parent prop manipulation:parent
470,Parent prop manipulation,Parent,240.92,241.32,0.4,parent,Parent prop manipulation:parent
471,Parent prop manipulation,Parent,307.16,308.12,0.96,parent,Parent prop manipulation:parent
472,Parent prop manipulation,Parent,339.2,339.48,0.28,parent,Parent prop manipulation:parent
473,Parent prop manipulation,Parent,356.14,358.3,2.16,parent,Parent prop manipulation:parent
474,Parent prop manipulation,Parent,366.18,368.22,2.04,parent,Parent prop manipulation:parent
475,Parent prop manipulation,Parent,411.3,411.98,0.68,parent,Parent prop manipulation:parent
476,robot pointing,robot,28.751,29.951,1.2,point at prop,robot pointing:point at prop
477,robot pointing,robot,34.709,36.989,2.28,point at prop,robot pointing:point at prop
478,robot pointing,robot,41.589,43.669,2.08,point at prop,robot pointing:point at prop
479,robot pointing,robot,47.263,49.663,2.4,point at prop,robot pointing:point at prop
480,robot pointing,robot,54.307,56.787,2.48,point at prop,robot pointing:point at prop
481,robot pointing,robot,67.82,70.34,2.52,point at prop,robot pointing:point at prop
482,robot pointing,robot,70.755,72.795,2.04,point at prop,robot pointing:point at prop
483,robot pointing,robot,72.974,74.574,1.6,point at prop,robot pointing:point at prop
484,robot pointing,robot,74.992,77.232,2.24,point at prop,robot pointing:point at prop
485,robot pointing,robot,77.34700000000001,79.42699999999999,2.08,point at prop,robot pointing:point at prop
486,robot pointing,robot,83.19,85.35,2.16,point at prop,robot pointing:point at prop
487,robot pointing,robot,159.881,162.481,2.6,point at prop,robot pointing:point at prop
488,robot pointing,robot,183.946,186.626,2.68,point at prop,robot pointing:point at prop
489,robot pointing,robot,243.45,245.29,1.84,point at prop,robot pointing:point at prop
490,robot pointing,robot,246.431,248.311,1.88,point at prop,robot pointing:point at prop
491,robot pointing,robot,249.219,251.459,2.24,point at prop,robot pointing:point at prop
492,robot pointing,robot,252.511,255.391,2.88,point at prop,robot pointing:point at prop
493,robot pointing,robot,255.681,257.561,1.88,point at prop,robot pointing:point at prop
494,robot text,robot,4.32,5.56,1.24,other,robot text:other
495,robot text,robot,8.72,11.04,2.32,other,robot text:other
496,robot text,robot,11.92,14.0,2.08,other,robot text:other
497,robot text,robot,14.92,58.8,43.88,song,robot text:song
498,robot text,robot,64.962,66.722,1.76,other,robot text:other
499,robot text,robot,67.8,69.36,1.56,teach,robot text:teach
500,robot text,robot,70.41499999999999,72.215,1.8,teach,robot text:teach
501,robot text,robot,73.114,74.754,1.64,teach,robot text:teach
502,robot text,robot,75.112,76.632,1.52,teach,robot text:teach
503,robot text,robot,77.027,78.627,1.6,teach,robot text:teach
504,robot text,robot,79.635,81.435,1.8,other,robot text:other
505,robot text,robot,83.267,85.947,2.68,teach,robot text:teach
506,robot text,robot,86.316,89.076,2.76,pick up,robot text:pick up
507,robot text,robot,98.249,101.32900000000001,3.08,positive feedback,robot text:positive feedback
508,robot text,robot,102.695,105.655,2.96,put down,robot text:put down
509,robot text,robot,107.756,110.596,2.84,correction,robot text:correction
510,robot text,robot,111.28999999999999,114.49000000000001,3.2,put down,robot text:put down
511,robot text,robot,114.893,117.333,2.44,put down,robot text:put down
512,robot text,robot,121.038,124.038,3.0,positive feedback,robot text:positive feedback
513,robot text,robot,126.691,129.611,2.92,put down,robot text:put down
514,robot text,robot,130.472,133.232,2.76,put down,robot text:put down
515,robot text,robot,135.408,137.168,1.76,try again,robot text:try again
516,robot text,robot,138.667,141.187,2.52,pick up,robot text:pick up
517,robot text,robot,143.597,146.477,2.88,positive feedback,robot text:positive feedback
518,robot text,robot,147.324,149.88400000000001,2.56,put down,robot text:put down
519,robot text,robot,155.779,159.059,3.28,positive feedback,robot text:positive feedback
520,robot text,robot,159.701,163.02100000000002,3.32,teach,robot text:teach
521,robot text,robot,163.164,166.244,3.08,pick up,robot text:pick up
522,robot text,robot,168.575,171.375,2.8,positive feedback,robot text:positive feedback
523,robot text,robot,172.813,175.613,2.8,put down,robot text:put down
524,robot text,robot,180.13,183.05,2.92,positive feedback,robot text:positive feedback
525,robot text,robot,184.066,186.786,2.72,teach,robot text:teach
526,robot text,robot,187.132,189.772,2.64,pick up,robot text:pick up
527,robot text,robot,194.405,197.285,2.88,positive feedback,robot text:positive feedback
528,robot text,robot,197.773,201.053,3.28,put down,robot text:put down
529,robot text,robot,203.594,206.594,3.0,correction,robot text:correction
530,robot text,robot,208.003,210.643,2.64,put down,robot text:put down
531,robot text,robot,211.076,214.196,3.12,teach,robot text:teach
532,robot text,robot,214.196,217.156,2.96,pick up,robot text:pick up
533,robot text,robot,219.291,222.171,2.88,positive feedback,robot text:positive feedback
534,robot text,robot,222.961,226.441,3.48,put down,robot text:put down
535,robot text,robot,233.247,235.727,2.48,correction,robot text:correction
536,robot text,robot,235.887,237.767,1.88,try again,robot text:try again
537,robot text,robot,239.495,241.855,2.36,other,robot text:other
538,robot text,robot,243.13,245.85,2.72,teach,robot text:teach
539,robot text,robot,246.471,249.111,2.64,teach,robot text:teach
540,robot text,robot,249.75900000000001,252.359,2.6,teach,robot text:teach
541,robot text,robot,252.788,255.748,2.96,teach,robot text:teach
542,robot text,robot,255.761,258.561,2.8,teach,robot text:teach
543,robot text,robot,259.011,260.731,1.72,other,robot text:other
544,robot text,robot,262.11,264.99,2.88,pick up,robot text:pick up
545,robot text,robot,275.921,277.681,1.76,try again,robot text:try again
546,robot text,robot,279.392,281.632,2.24,pick up,robot text:pick up
547,robot text,robot,293.418,295.138,1.72,try again,robot text:try again
548,robot text,robot,296.438,298.918,2.48,pick up,robot text:pick up
549,robot text,robot,310.366,313.086,2.72,positive feedback,robot text:positive feedback
550,robot text,robot,314.452,317.252,2.8,put down,robot text:put down
551,robot text,robot,321.964,325.124,3.16,positive feedback,robot text:positive feedback
552,robot text,robot,326.279,328.959,2.68,pick up,robot text:pick up
553,robot text,robot,336.14300000000003,338.663,2.52,correction,robot text:correction
554,robot text,robot,340.274,342.43399999999997,2.16,put down,robot text:put down
555,robot text,robot,342.904,345.424,2.52,put down,robot text:put down
556,robot text,robot,347.821,350.741,2.92,correction,robot text:correction
557,robot text,robot,352.317,354.517,2.2,put down,robot text:put down
558,robot text,robot,355.897,358.41700000000003,2.52,put down,robot text:put down
559,robot text,robot,360.428,362.348,1.92,try again,robot text:try again
560,robot text,robot,364.735,367.175,2.44,put down,robot text:put down
561,robot text,robot,369.445,371.405,1.96,try again,robot text:try again
562,robot text,robot,372.9,375.94,3.04,pick up,robot text:pick up
563,robot text,robot,382.362,385.322,2.96,positive feedback,robot text:positive feedback
564,robot text,robot,386.796,389.236,2.44,put down,robot text:put down
565,robot text,robot,394.053,396.853,2.8,correction,robot text:correction
566,robot text,robot,397.963,400.483,2.52,put down,robot text:put down
567,robot text,robot,401.93399999999997,404.574,2.64,put down,robot text:put down
568,robot text,robot,408.117,410.597,2.48,put down,robot text:put down
569,robot text,robot,411.747,414.147,2.4,put down,robot text:put down
570,robot text,robot,416.707,419.587,2.88,positive feedback,robot text:positive feedback
571,robot text,robot,420.763,423.803,3.04,pick up,robot text:pick up
572,robot text,robot,434.685,437.285,2.6,try again,robot text:try again
573,robot text,robot,437.546,440.666,3.12,pick up,robot text:pick up
574,robot text,robot,451.93,453.81,1.88,try again,robot text:try again
575,robot text,robot,454.83299999999997,457.233,2.4,pick up,robot text:pick up
576,robot text,robot,468.595,470.595,2.0,try again,robot text:try again
577,robot text,robot,471.644,474.364,2.72,pick up,robot text:pick up
578,start-end,start-end,3.72,4.0,0.28,start,start-end:start
579,start-end,start-end,475.153,475.39300000000003,0.24,end,start-end:end
580,Conversational turns,"Parent,Child",103.863,108.733,4.8700000000000045,PC,Conversational turns:PC
581,Conversational turns,"Parent,Child",106.033,108.733,2.700000000000003,PC,Conversational turns:PC
582,Conversational turns,"Parent,Child",110.333,116.203,5.8700000000000045,PC,Conversational turns:PC
583,Conversational turns,"Parent,Child",116.443,124.633,8.189999999999998,PC,Conversational turns:PC
584,Conversational turns,"Parent,Child",118.40299999999999,124.633,6.230000000000004,PC,Conversational turns:PC
585,Conversational turns,"Parent,Child",121.033,124.633,3.5999999999999943,PC,Conversational turns:PC
586,Conversational turns,"Parent,Child",126.663,132.953,6.290000000000006,PC,Conversational turns:PC
587,Conversational turns,"Parent,Child",146.49,152.77,6.280000000000001,PC,Conversational turns:PC
588,Conversational turns,"Parent,Child",149.73,152.77,3.0400000000000205,PC,Conversational turns:PC
589,Conversational turns,"Parent,Child",159.46,162.71,3.25,PC,Conversational turns:PC
590,Conversational turns,"Parent,Child",162.92000000000002,167.52,4.599999999999994,PC,Conversational turns:PC
591,Conversational turns,"Parent,Child",175.71,178.4,2.6899999999999977,PC,Conversational turns:PC
592,Conversational turns,"Parent,Child",192.71,199.03,6.319999999999993,PC,Conversational turns:PC
593,Conversational turns,"Parent,Child",223.98,231.23,7.25,PC,Conversational turns:PC
594,Conversational turns,"Parent,Child",265.078,267.594,2.5160000000000196,PC,Conversational turns:PC
595,Conversational turns,"Parent,Child",277.59000000000003,284.054,6.463999999999942,PC,Conversational turns:PC
596,Conversational turns,"Parent,Child",278.939,284.054,5.114999999999952,PC,Conversational turns:PC
597,Conversational turns,"Parent,Child",283.978,288.756,4.777999999999963,PC,Conversational turns:PC
598,Conversational turns,"Parent,Child",288.744,293.404,4.659999999999968,PC,Conversational turns:PC
599,Conversational turns,"Parent,Child",289.927,293.404,3.4769999999999754,PC,Conversational turns:PC
600,Conversational turns,"Parent,Child",293.795,298.504,4.709000000000003,PC,Conversational turns:PC
601,Conversational turns,"Parent,Child",298.513,304.425,5.912000000000035,PC,Conversational turns:PC
602,Conversational turns,"Parent,Child",300.212,304.425,4.213000000000022,PC,Conversational turns:PC
603,Conversational turns,"Parent,Child",304.515,308.094,3.5790000000000077,PC,Conversational turns:PC
604,Conversational turns,"Parent,Child",306.904,311.004,4.100000000000023,PC,Conversational turns:PC
605,Conversational turns,"Parent,Child",308.515,311.004,2.4890000000000327,PC,Conversational turns:PC
606,Conversational turns,"Parent,Child",317.092,322.672,5.580000000000041,PC,Conversational turns:PC
607,Conversational turns,"Parent,Child",323.454,329.843,6.38900000000001,PC,Conversational turns:PC
608,Conversational turns,"Parent,Child",329.832,335.931,6.0989999999999895,PC,Conversational turns:PC
609,Conversational turns,"Parent,Child",331.731,335.931,4.199999999999989,PC,Conversational turns:PC
610,Conversational turns,"Parent,Child",350.503,354.992,4.489000000000033,PC,Conversational turns:PC
611,Conversational turns,"Parent,Child",379.277,387.141,7.864000000000033,PC,Conversational turns:PC
612,Conversational turns,"Parent,Child",401.099,402.867,1.768000000000029,PC,Conversational turns:PC
613,Conversational turns,"Parent,Child",423.529,427.718,4.189000000000021,PC,Conversational turns:PC
614,Conversational turns,"Parent,Child",427.847,432.746,4.899000000000001,PC,Conversational turns:PC
615,Conversational turns,"Parent,Child",432.885,436.836,3.951000000000022,PC,Conversational turns:PC
616,Conversational turns,"Parent,Child",442.413,448.071,5.6580000000000155,PC,Conversational turns:PC
617,Conversational turns,"Parent,Child",448.199,451.71,3.5109999999999673,PC,Conversational turns:PC
618,Conversational turns,"Parent,Child",452.818,455.992,3.174000000000035,PC,Conversational turns:PC
619,Conversational turns,"Parent,Child",7.662,15.055,7.393,CP,Conversational turns:CP
620,Conversational turns,"Parent,Child",66.424,68.70400000000001,2.280000000000001,CP,Conversational turns:CP
621,Conversational turns,"Parent,Child",102.203,105.483,3.280000000000001,CP,Conversational turns:CP
622,Conversational turns,"Parent,Child",107.953,112.15299999999999,4.199999999999989,CP,Conversational turns:CP
623,Conversational turns,"Parent,Child",109.10300000000001,112.15299999999999,3.049999999999983,CP,Conversational turns:CP
624,Conversational turns,"Parent,Child",115.363,118.023,2.6599999999999966,CP,Conversational turns:CP
625,Conversational turns,"Parent,Child",122.953,125.593,2.6400000000000006,CP,Conversational turns:CP
626,Conversational turns,"Parent,Child",130.893,134.243,3.3499999999999943,CP,Conversational turns:CP
627,Conversational turns,"Parent,Child",151.57,153.32999999999998,1.759999999999991,CP,Conversational turns:CP
628,Conversational turns,"Parent,Child",161.29,166.07999999999998,4.789999999999992,CP,Conversational turns:CP
629,Conversational turns,"Parent,Child",177.86,179.61,1.75,CP,Conversational turns:CP
630,Conversational turns,"Parent,Child",198.23,206.25,8.02000000000001,CP,Conversational turns:CP
631,Conversational turns,"Parent,Child",222.68,225.68,3.0,CP,Conversational turns:CP
632,Conversational turns,"Parent,Child",242.24,247.8,5.560000000000002,CP,Conversational turns:CP
633,Conversational turns,"Parent,Child",261.449,266.438,4.988999999999976,CP,Conversational turns:CP
634,Conversational turns,"Parent,Child",266.594,274.932,8.338000000000022,CP,Conversational turns:CP
635,Conversational turns,"Parent,Child",268.133,274.932,6.799000000000035,CP,Conversational turns:CP
636,Conversational turns,"Parent,Child",282.634,287.258,4.623999999999967,CP,Conversational turns:CP
637,Conversational turns,"Parent,Child",287.436,289.564,2.1280000000000427,CP,Conversational turns:CP
638,Conversational turns,"Parent,Child",292.484,296.515,4.031000000000006,CP,Conversational turns:CP
639,Conversational turns,"Parent,Child",296.604,299.873,3.2690000000000055,CP,Conversational turns:CP
640,Conversational turns,"Parent,Child",303.205,305.575,2.3700000000000045,CP,Conversational turns:CP
641,Conversational turns,"Parent,Child",307.394,309.555,2.1610000000000014,CP,Conversational turns:CP
642,Conversational turns,"Parent,Child",309.624,316.223,6.5989999999999895,CP,Conversational turns:CP
643,Conversational turns,"Parent,Child",321.832,325.294,3.461999999999989,CP,Conversational turns:CP
644,Conversational turns,"Parent,Child",328.443,330.932,2.4890000000000327,CP,Conversational turns:CP
645,Conversational turns,"Parent,Child",335.451,340.637,5.185999999999979,CP,Conversational turns:CP
646,Conversational turns,"Parent,Child",353.952,358.891,4.939000000000021,CP,Conversational turns:CP
647,Conversational turns,"Parent,Child",385.781,387.78,1.9989999999999668,CP,Conversational turns:CP
648,Conversational turns,"Parent,Child",410.628,415.94100000000003,5.313000000000045,CP,Conversational turns:CP
649,Conversational turns,"Parent,Child",432.226,441.544,9.317999999999984,CP,Conversational turns:CP
650,Conversational turns,"Parent,Child",435.376,441.544,6.168000000000006,CP,Conversational turns:CP
651,Conversational turns,"Parent,Child",446.891,450.439,3.548000000000002,CP,Conversational turns:CP
652,Conversational turns,"Parent,Child",450.69,454.658,3.9680000000000177,CP,Conversational turns:CP
653,Conversational turns,"Parent,Child",454.772,458.598,3.826000000000022,CP,Conversational turns:CP
654,Conversational turns,"Parent,Child",456.168,461.338,5.170000000000016,CP,Conversational turns:CP
655,Conversational turns,"Parent,Child",103.863,112.15299999999999,8.289999999999992,PCP,Conversational turns:PCP
656,Conversational turns,"Parent,Child",106.033,112.15299999999999,6.11999999999999,PCP,Conversational turns:PCP
657,Conversational turns,"Parent,Child",110.333,118.023,7.689999999999998,PCP,Conversational turns:PCP
658,Conversational turns,"Parent,Child",116.443,125.593,9.150000000000006,PCP,Conversational turns:PCP
659,Conversational turns,"Parent,Child",118.40299999999999,125.593,7.190000000000012,PCP,Conversational turns:PCP
660,Conversational turns,"Parent,Child",121.033,125.593,4.560000000000002,PCP,Conversational turns:PCP
661,Conversational turns,"Parent,Child",126.663,134.243,7.579999999999998,PCP,Conversational turns:PCP
662,Conversational turns,"Parent,Child",146.49,153.32999999999998,6.839999999999975,PCP,Conversational turns:PCP
663,Conversational turns,"Parent,Child",149.73,153.32999999999998,3.5999999999999943,PCP,Conversational turns:PCP
664,Conversational turns,"Parent,Child",159.46,166.07999999999998,6.619999999999976,PCP,Conversational turns:PCP
665,Conversational turns,"Parent,Child",175.71,179.61,3.9000000000000057,PCP,Conversational turns:PCP
666,Conversational turns,"Parent,Child",192.71,206.25,13.539999999999992,PCP,Conversational turns:PCP
667,Conversational turns,"Parent,Child",265.078,274.932,9.854000000000042,PCP,Conversational turns:PCP
668,Conversational turns,"Parent,Child",277.59000000000003,287.258,9.66799999999995,PCP,Conversational turns:PCP
669,Conversational turns,"Parent,Child",278.939,287.258,8.31899999999996,PCP,Conversational turns:PCP
670,Conversational turns,"Parent,Child",283.978,289.564,5.586000000000013,PCP,Conversational turns:PCP
671,Conversational turns,"Parent,Child",288.744,296.515,7.770999999999958,PCP,Conversational turns:PCP
672,Conversational turns,"Parent,Child",289.927,296.515,6.587999999999965,PCP,Conversational turns:PCP
673,Conversational turns,"Parent,Child",293.795,299.873,6.0779999999999745,PCP,Conversational turns:PCP
674,Conversational turns,"Parent,Child",298.513,305.575,7.062000000000012,PCP,Conversational turns:PCP
675,Conversational turns,"Parent,Child",300.212,305.575,5.3629999999999995,PCP,Conversational turns:PCP
676,Conversational turns,"Parent,Child",304.515,309.555,5.0400000000000205,PCP,Conversational turns:PCP
677,Conversational turns,"Parent,Child",306.904,316.223,9.319000000000017,PCP,Conversational turns:PCP
678,Conversational turns,"Parent,Child",308.515,316.223,7.708000000000027,PCP,Conversational turns:PCP
679,Conversational turns,"Parent,Child",317.092,325.294,8.201999999999998,PCP,Conversational turns:PCP
680,Conversational turns,"Parent,Child",323.454,330.932,7.478000000000009,PCP,Conversational turns:PCP
681,Conversational turns,"Parent,Child",329.832,340.637,10.805000000000007,PCP,Conversational turns:PCP
682,Conversational turns,"Parent,Child",331.731,340.637,8.906000000000006,PCP,Conversational turns:PCP
