,col base,action base,col count,action count,hist,bins
6993,action:sub_action,Conversational turns:PC,action:sub_action,Child gaze:parent,[0 2 0 0 2 1 0],[-3 -2 -1  0  1  2  3  4]
6994,action:sub_action,Conversational turns:PC,action:sub_action,Child gaze:props,[3 2 1 4 1 8 2],[-3 -2 -1  0  1  2  3  4]
6995,action:sub_action,Conversational turns:PC,action:sub_action,Child gaze:robot,[2 1 2 0 5 1 2],[-3 -2 -1  0  1  2  3  4]
6996,action:sub_action,Conversational turns:PC,action:sub_action,Child gaze:robot or prop,[3 0 1 0 2 0 0],[-3 -2 -1  0  1  2  3  4]
6997,action:sub_action,Conversational turns:PC,action:sub_action,Child gesture:point at prop,[0 1 0 0 0 0 2],[-3 -2 -1  0  1  2  3  4]
6998,action:sub_action,Conversational turns:PC,action:sub_action,Child prop manipulation:child,[1 3 4 0 1 3 1],[-3 -2 -1  0  1  2  3  4]
6999,action:sub_action,Conversational turns:PC,action:sub_action,Child utterance:not sure,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7000,action:sub_action,Conversational turns:PC,action:sub_action,Child utterance:other vocalization,[0 0 5 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
7001,action:sub_action,Conversational turns:PC,action:sub_action,Child utterance:utterance,[ 2 21 12  4  2  4  6],[-3 -2 -1  0  1  2  3  4]
7002,action:sub_action,Conversational turns:PC,action:sub_action,Conversational turns:CP,[ 1 21 13  4  1  4  6],[-3 -2 -1  0  1  2  3  4]
7003,action:sub_action,Conversational turns:PC,action:sub_action,Conversational turns:CPC,[ 0 16  9  3  1  4  5],[-3 -2 -1  0  1  2  3  4]
7004,action:sub_action,Conversational turns:PC,action:sub_action,Conversational turns:PCP,[ 6  1  4 11  6  6  0],[-3 -2 -1  0  1  2  3  4]
7005,action:sub_action,Conversational turns:PC,action:sub_action,Joint attention:props,[5 0 1 2 1 6 2],[-3 -2 -1  0  1  2  3  4]
7006,action:sub_action,Conversational turns:PC,action:sub_action,Joint attention:robot,[2 1 3 0 4 1 5],[-3 -2 -1  0  1  2  3  4]
7007,action:sub_action,Conversational turns:PC,action:sub_action,Mutual gaze:MG,[0 1 1 0 1 1 0],[-3 -2 -1  0  1  2  3  4]
7008,action:sub_action,Conversational turns:PC,action:sub_action,Non-verbal scaffolding:affective,[2 0 1 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
7009,action:sub_action,Conversational turns:PC,action:sub_action,Non-verbal scaffolding:cognitive,[0 1 0 0 3 2 2],[-3 -2 -1  0  1  2  3  4]
7010,action:sub_action,Conversational turns:PC,action:sub_action,Non-verbal scaffolding:technical,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
7011,action:sub_action,Conversational turns:PC,action:sub_action,Parent affect:positive 1,[2 4 5 2 1 1 5],[-3 -2 -1  0  1  2  3  4]
7012,action:sub_action,Conversational turns:PC,action:sub_action,Parent affect:positive 2,[2 0 1 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
7013,action:sub_action,Conversational turns:PC,action:sub_action,Parent affect:positive 3,[3 1 0 1 1 0 2],[-3 -2 -1  0  1  2  3  4]
7014,action:sub_action,Conversational turns:PC,action:sub_action,Parent affective touch:affective touch,[2 2 3 2 3 3 1],[-3 -2 -1  0  1  2  3  4]
7015,action:sub_action,Conversational turns:PC,action:sub_action,Parent gaze:child,[2 1 3 0 2 2 1],[-3 -2 -1  0  1  2  3  4]
7016,action:sub_action,Conversational turns:PC,action:sub_action,Parent gaze:props,[3 1 2 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
7017,action:sub_action,Conversational turns:PC,action:sub_action,Parent gaze:robot,[2 1 3 2 1 1 5],[-3 -2 -1  0  1  2  3  4]
7018,action:sub_action,Conversational turns:PC,action:sub_action,Parent gaze:robot or prop,[0 0 0 0 0 3 0],[-3 -2 -1  0  1  2  3  4]
7019,action:sub_action,Conversational turns:PC,action:sub_action,Parent gesture:point at prop,[0 0 1 0 2 0 2],[-3 -2 -1  0  1  2  3  4]
7020,action:sub_action,Conversational turns:PC,action:sub_action,Parent prop manipulation:parent,[0 0 1 0 1 3 2],[-3 -2 -1  0  1  2  3  4]
7021,action:sub_action,Conversational turns:PC,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 3 0],[-3 -2 -1  0  1  2  3  4]
7022,action:sub_action,Conversational turns:PC,action:sub_action,Parent utterance:utterance,[ 6  4  7 20  9  5  2],[-3 -2 -1  0  1  2  3  4]
7023,action:sub_action,Conversational turns:PC,action:sub_action,Parent utterance:utterance utterance,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7024,action:sub_action,Conversational turns:PC,action:sub_action,Verbal scaffolding:affective,[0 0 1 4 1 0 0],[-3 -2 -1  0  1  2  3  4]
7025,action:sub_action,Conversational turns:PC,action:sub_action,Verbal scaffolding:cognitive,[ 6  1  5 10  4  3  2],[-3 -2 -1  0  1  2  3  4]
7026,action:sub_action,Conversational turns:PC,action:sub_action,Verbal scaffolding:instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7027,action:sub_action,Conversational turns:PC,action:sub_action,robot pointing:point at prop,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7028,action:sub_action,Conversational turns:PC,action:sub_action,robot text:correction,[0 0 2 2 0 1 0],[-3 -2 -1  0  1  2  3  4]
7029,action:sub_action,Conversational turns:PC,action:sub_action,robot text:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7030,action:sub_action,Conversational turns:PC,action:sub_action,robot text:pick up,[1 1 0 2 0 0 4],[-3 -2 -1  0  1  2  3  4]
7031,action:sub_action,Conversational turns:PC,action:sub_action,robot text:positive feedback,[0 0 3 0 2 1 2],[-3 -2 -1  0  1  2  3  4]
7032,action:sub_action,Conversational turns:PC,action:sub_action,robot text:put down,[2 2 2 1 0 5 2],[-3 -2 -1  0  1  2  3  4]
7033,action:sub_action,Conversational turns:PC,action:sub_action,robot text:song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7034,action:sub_action,Conversational turns:PC,action:sub_action,robot text:teach,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7035,action:sub_action,Conversational turns:PC,action:sub_action,robot text:try again,[1 0 0 3 1 1 1],[-3 -2 -1  0  1  2  3  4]
7036,action:sub_action,Conversational turns:PC,action:sub_action,start-end:end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7037,action:sub_action,Conversational turns:PC,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7038,action:sub_action,Conversational turns:PCP,action,Child affect,[5 2 3 2 0 0 6],[-3 -2 -1  0  1  2  3  4]
7039,action:sub_action,Conversational turns:PCP,action,Child affective touch,[1 0 3 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
7040,action:sub_action,Conversational turns:PCP,action,Child gaze,[10 10  2  5  8  4  7],[-3 -2 -1  0  1  2  3  4]
7041,action:sub_action,Conversational turns:PCP,action,Child gesture,[1 0 0 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
7042,action:sub_action,Conversational turns:PCP,action,Child prop manipulation,[2 0 5 1 2 1 6],[-3 -2 -1  0  1  2  3  4]
7043,action:sub_action,Conversational turns:PCP,action,Child utterance,[10  4  0  8  3  1  4],[-3 -2 -1  0  1  2  3  4]
7044,action:sub_action,Conversational turns:PCP,action,Conversational turns,[27 24  2 31 23 14 14],[-3 -2 -1  0  1  2  3  4]
7045,action:sub_action,Conversational turns:PCP,action,Joint attention,[1 4 1 4 8 4 4],[-3 -2 -1  0  1  2  3  4]
7046,action:sub_action,Conversational turns:PCP,action,Mutual gaze,[1 0 1 1 0 0 3],[-3 -2 -1  0  1  2  3  4]
7047,action:sub_action,Conversational turns:PCP,action,Non-verbal scaffolding,[2 4 0 0 2 1 1],[-3 -2 -1  0  1  2  3  4]
7048,action:sub_action,Conversational turns:PCP,action,Parent affect,[ 3  3  6  3  1  3 10],[-3 -2 -1  0  1  2  3  4]
7049,action:sub_action,Conversational turns:PCP,action,Parent affective touch,[0 0 1 3 2 3 6],[-3 -2 -1  0  1  2  3  4]
7050,action:sub_action,Conversational turns:PCP,action,Parent gaze,[ 2  4  0 10  7  5 10],[-3 -2 -1  0  1  2  3  4]
7051,action:sub_action,Conversational turns:PCP,action,Parent gesture,[0 5 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7052,action:sub_action,Conversational turns:PCP,action,Parent prop manipulation,[2 2 0 0 2 0 0],[-3 -2 -1  0  1  2  3  4]
7053,action:sub_action,Conversational turns:PCP,action,Parent utterance,[ 4 16  8 14 10  9  6],[-3 -2 -1  0  1  2  3  4]
7054,action:sub_action,Conversational turns:PCP,action,Verbal scaffolding,[ 1 11  7  8  3  4  1],[-3 -2 -1  0  1  2  3  4]
7055,action:sub_action,Conversational turns:PCP,action,robot pointing,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7056,action:sub_action,Conversational turns:PCP,action,robot text,[4 2 7 5 7 7 2],[-3 -2 -1  0  1  2  3  4]
7057,action:sub_action,Conversational turns:PCP,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7058,action:sub_action,Conversational turns:PCP,sub_action,CP,[10  4  0  7  3  1  4],[-3 -2 -1  0  1  2  3  4]
7059,action:sub_action,Conversational turns:PCP,sub_action,CPC,[9 0 0 6 2 1 4],[-3 -2 -1  0  1  2  3  4]
7060,action:sub_action,Conversational turns:PCP,sub_action,MG,[1 0 1 1 0 0 3],[-3 -2 -1  0  1  2  3  4]
7061,action:sub_action,Conversational turns:PCP,sub_action,PC,[ 4 10  1  9  9  6  3],[-3 -2 -1  0  1  2  3  4]
7062,action:sub_action,Conversational turns:PCP,sub_action,PCP,[ 4 10  1  9  9  6  3],[-3 -2 -1  0  1  2  3  4]
7063,action:sub_action,Conversational turns:PCP,sub_action,affective,[0 0 5 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
7064,action:sub_action,Conversational turns:PCP,sub_action,affective touch,[1 0 4 4 2 3 8],[-3 -2 -1  0  1  2  3  4]
7065,action:sub_action,Conversational turns:PCP,sub_action,child,[ 3  1  5  4  4  3 12],[-3 -2 -1  0  1  2  3  4]
7066,action:sub_action,Conversational turns:PCP,sub_action,cognitive,[ 3 15  2  8  5  4  1],[-3 -2 -1  0  1  2  3  4]
7067,action:sub_action,Conversational turns:PCP,sub_action,correction,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7068,action:sub_action,Conversational turns:PCP,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7069,action:sub_action,Conversational turns:PCP,sub_action,instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7070,action:sub_action,Conversational turns:PCP,sub_action,missing data,[0 0 0 0 3 0 0],[-3 -2 -1  0  1  2  3  4]
7071,action:sub_action,Conversational turns:PCP,sub_action,not sure,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7072,action:sub_action,Conversational turns:PCP,sub_action,other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7073,action:sub_action,Conversational turns:PCP,sub_action,other vocalization,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
7074,action:sub_action,Conversational turns:PCP,sub_action,parent,[2 2 1 1 2 0 3],[-3 -2 -1  0  1  2  3  4]
7075,action:sub_action,Conversational turns:PCP,sub_action,pick up,[1 0 2 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
7076,action:sub_action,Conversational turns:PCP,sub_action,point at prop,[1 5 0 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
7077,action:sub_action,Conversational turns:PCP,sub_action,positive 1,[ 6  5  4  3  1  1 11],[-3 -2 -1  0  1  2  3  4]
7078,action:sub_action,Conversational turns:PCP,sub_action,positive 2,[2 0 2 2 0 0 4],[-3 -2 -1  0  1  2  3  4]
7079,action:sub_action,Conversational turns:PCP,sub_action,positive 3,[0 0 3 0 0 2 1],[-3 -2 -1  0  1  2  3  4]
7080,action:sub_action,Conversational turns:PCP,sub_action,positive feedback,[0 0 0 2 0 3 1],[-3 -2 -1  0  1  2  3  4]
7081,action:sub_action,Conversational turns:PCP,sub_action,props,[ 4 10  2  3  8  6  4],[-3 -2 -1  0  1  2  3  4]
7082,action:sub_action,Conversational turns:PCP,sub_action,put down,[1 2 5 0 4 4 0],[-3 -2 -1  0  1  2  3  4]
7083,action:sub_action,Conversational turns:PCP,sub_action,robot,[8 7 0 9 7 5 8],[-3 -2 -1  0  1  2  3  4]
7084,action:sub_action,Conversational turns:PCP,sub_action,robot or prop,[0 0 0 3 6 0 0],[-3 -2 -1  0  1  2  3  4]
7085,action:sub_action,Conversational turns:PCP,sub_action,song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7086,action:sub_action,Conversational turns:PCP,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7087,action:sub_action,Conversational turns:PCP,sub_action,teach,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7088,action:sub_action,Conversational turns:PCP,sub_action,technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7089,action:sub_action,Conversational turns:PCP,sub_action,try again,[1 0 0 1 3 0 1],[-3 -2 -1  0  1  2  3  4]
7090,action:sub_action,Conversational turns:PCP,sub_action,utterance,[14 20  8 19 10 10 10],[-3 -2 -1  0  1  2  3  4]
7091,action:sub_action,Conversational turns:PCP,sub_action,utterance utterance,[0 0 0 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
7092,action:sub_action,Conversational turns:PCP,action:sub_action,Child affect:positive 1,[3 2 1 1 0 0 6],[-3 -2 -1  0  1  2  3  4]
7093,action:sub_action,Conversational turns:PCP,action:sub_action,Child affect:positive 2,[2 0 2 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
7094,action:sub_action,Conversational turns:PCP,action:sub_action,Child affective touch:affective touch,[1 0 3 1 0 0 2],[-3 -2 -1  0  1  2  3  4]
7095,action:sub_action,Conversational turns:PCP,action:sub_action,Child gaze:parent,[0 0 1 1 0 0 3],[-3 -2 -1  0  1  2  3  4]
7096,action:sub_action,Conversational turns:PCP,action:sub_action,Child gaze:props,[4 5 1 0 4 3 2],[-3 -2 -1  0  1  2  3  4]
7097,action:sub_action,Conversational turns:PCP,action:sub_action,Child gaze:robot,[6 5 0 1 1 1 2],[-3 -2 -1  0  1  2  3  4]
7098,action:sub_action,Conversational turns:PCP,action:sub_action,Child gaze:robot or prop,[0 0 0 3 3 0 0],[-3 -2 -1  0  1  2  3  4]
7099,action:sub_action,Conversational turns:PCP,action:sub_action,Child gesture:point at prop,[1 0 0 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
7100,action:sub_action,Conversational turns:PCP,action:sub_action,Child prop manipulation:child,[2 0 5 1 2 1 6],[-3 -2 -1  0  1  2  3  4]
7101,action:sub_action,Conversational turns:PCP,action:sub_action,Child utterance:not sure,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7102,action:sub_action,Conversational turns:PCP,action:sub_action,Child utterance:other vocalization,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
7103,action:sub_action,Conversational turns:PCP,action:sub_action,Child utterance:utterance,[10  4  0  7  3  1  4],[-3 -2 -1  0  1  2  3  4]
7104,action:sub_action,Conversational turns:PCP,action:sub_action,Conversational turns:CP,[10  4  0  7  3  1  4],[-3 -2 -1  0  1  2  3  4]
7105,action:sub_action,Conversational turns:PCP,action:sub_action,Conversational turns:CPC,[9 0 0 6 2 1 4],[-3 -2 -1  0  1  2  3  4]
7106,action:sub_action,Conversational turns:PCP,action:sub_action,Conversational turns:PC,[ 4 10  1  9  9  6  3],[-3 -2 -1  0  1  2  3  4]
7107,action:sub_action,Conversational turns:PCP,action:sub_action,Joint attention:props,[0 3 1 1 4 2 2],[-3 -2 -1  0  1  2  3  4]
7108,action:sub_action,Conversational turns:PCP,action:sub_action,Joint attention:robot,[1 1 0 3 4 2 2],[-3 -2 -1  0  1  2  3  4]
7109,action:sub_action,Conversational turns:PCP,action:sub_action,Mutual gaze:MG,[1 0 1 1 0 0 3],[-3 -2 -1  0  1  2  3  4]
7110,action:sub_action,Conversational turns:PCP,action:sub_action,Non-verbal scaffolding:affective,[0 0 0 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
7111,action:sub_action,Conversational turns:PCP,action:sub_action,Non-verbal scaffolding:cognitive,[2 4 0 0 2 0 0],[-3 -2 -1  0  1  2  3  4]
7112,action:sub_action,Conversational turns:PCP,action:sub_action,Non-verbal scaffolding:technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7113,action:sub_action,Conversational turns:PCP,action:sub_action,Parent affect:positive 1,[3 3 3 2 1 1 5],[-3 -2 -1  0  1  2  3  4]
7114,action:sub_action,Conversational turns:PCP,action:sub_action,Parent affect:positive 2,[0 0 0 1 0 0 4],[-3 -2 -1  0  1  2  3  4]
7115,action:sub_action,Conversational turns:PCP,action:sub_action,Parent affect:positive 3,[0 0 3 0 0 2 1],[-3 -2 -1  0  1  2  3  4]
7116,action:sub_action,Conversational turns:PCP,action:sub_action,Parent affective touch:affective touch,[0 0 1 3 2 3 6],[-3 -2 -1  0  1  2  3  4]
7117,action:sub_action,Conversational turns:PCP,action:sub_action,Parent gaze:child,[1 1 0 3 2 2 6],[-3 -2 -1  0  1  2  3  4]
7118,action:sub_action,Conversational turns:PCP,action:sub_action,Parent gaze:props,[0 2 0 2 0 1 0],[-3 -2 -1  0  1  2  3  4]
7119,action:sub_action,Conversational turns:PCP,action:sub_action,Parent gaze:robot,[1 1 0 5 2 2 4],[-3 -2 -1  0  1  2  3  4]
7120,action:sub_action,Conversational turns:PCP,action:sub_action,Parent gaze:robot or prop,[0 0 0 0 3 0 0],[-3 -2 -1  0  1  2  3  4]
7121,action:sub_action,Conversational turns:PCP,action:sub_action,Parent gesture:point at prop,[0 5 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7122,action:sub_action,Conversational turns:PCP,action:sub_action,Parent prop manipulation:parent,[2 2 0 0 2 0 0],[-3 -2 -1  0  1  2  3  4]
7123,action:sub_action,Conversational turns:PCP,action:sub_action,Parent utterance:missing data,[0 0 0 0 3 0 0],[-3 -2 -1  0  1  2  3  4]
7124,action:sub_action,Conversational turns:PCP,action:sub_action,Parent utterance:utterance,[ 4 16  8 12  7  9  6],[-3 -2 -1  0  1  2  3  4]
7125,action:sub_action,Conversational turns:PCP,action:sub_action,Parent utterance:utterance utterance,[0 0 0 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
7126,action:sub_action,Conversational turns:PCP,action:sub_action,Verbal scaffolding:affective,[0 0 5 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7127,action:sub_action,Conversational turns:PCP,action:sub_action,Verbal scaffolding:cognitive,[ 1 11  2  8  3  4  1],[-3 -2 -1  0  1  2  3  4]
7128,action:sub_action,Conversational turns:PCP,action:sub_action,Verbal scaffolding:instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7129,action:sub_action,Conversational turns:PCP,action:sub_action,robot pointing:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7130,action:sub_action,Conversational turns:PCP,action:sub_action,robot text:correction,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7131,action:sub_action,Conversational turns:PCP,action:sub_action,robot text:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7132,action:sub_action,Conversational turns:PCP,action:sub_action,robot text:pick up,[1 0 2 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
7133,action:sub_action,Conversational turns:PCP,action:sub_action,robot text:positive feedback,[0 0 0 2 0 3 1],[-3 -2 -1  0  1  2  3  4]
7134,action:sub_action,Conversational turns:PCP,action:sub_action,robot text:put down,[1 2 5 0 4 4 0],[-3 -2 -1  0  1  2  3  4]
7135,action:sub_action,Conversational turns:PCP,action:sub_action,robot text:song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7136,action:sub_action,Conversational turns:PCP,action:sub_action,robot text:teach,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7137,action:sub_action,Conversational turns:PCP,action:sub_action,robot text:try again,[1 0 0 1 3 0 1],[-3 -2 -1  0  1  2  3  4]
7138,action:sub_action,Conversational turns:PCP,action:sub_action,start-end:end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7139,action:sub_action,Conversational turns:PCP,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7140,action:sub_action,Joint attention:props,action,Child affect,[0 1 2 3 2 0 1],[-3 -2 -1  0  1  2  3  4]
7141,action:sub_action,Joint attention:props,action,Child affective touch,[0 0 1 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
7142,action:sub_action,Joint attention:props,action,Child gaze,[ 2  1  4 14  1  1  3],[-3 -2 -1  0  1  2  3  4]
7143,action:sub_action,Joint attention:props,action,Child gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7144,action:sub_action,Joint attention:props,action,Child prop manipulation,[3 5 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
7145,action:sub_action,Joint attention:props,action,Child utterance,[3 0 5 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
7146,action:sub_action,Joint attention:props,action,Conversational turns,[6 1 6 2 2 8 2],[-3 -2 -1  0  1  2  3  4]
7147,action:sub_action,Joint attention:props,action,Joint attention,[4 1 4 5 3 3 2],[-3 -2 -1  0  1  2  3  4]
7148,action:sub_action,Joint attention:props,action,Mutual gaze,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7149,action:sub_action,Joint attention:props,action,Non-verbal scaffolding,[4 0 0 3 3 0 1],[-3 -2 -1  0  1  2  3  4]
7150,action:sub_action,Joint attention:props,action,Parent affect,[4 2 3 1 1 2 0],[-3 -2 -1  0  1  2  3  4]
7151,action:sub_action,Joint attention:props,action,Parent affective touch,[1 0 1 4 5 0 4],[-3 -2 -1  0  1  2  3  4]
7152,action:sub_action,Joint attention:props,action,Parent gaze,[2 0 0 9 4 5 1],[-3 -2 -1  0  1  2  3  4]
7153,action:sub_action,Joint attention:props,action,Parent gesture,[2 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
7154,action:sub_action,Joint attention:props,action,Parent prop manipulation,[1 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
7155,action:sub_action,Joint attention:props,action,Parent utterance,[3 3 1 6 0 6 2],[-3 -2 -1  0  1  2  3  4]
7156,action:sub_action,Joint attention:props,action,Verbal scaffolding,[3 2 1 6 0 3 2],[-3 -2 -1  0  1  2  3  4]
7157,action:sub_action,Joint attention:props,action,robot pointing,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7158,action:sub_action,Joint attention:props,action,robot text,[7 2 5 3 7 3 5],[-3 -2 -1  0  1  2  3  4]
7159,action:sub_action,Joint attention:props,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7160,action:sub_action,Joint attention:props,sub_action,CP,[2 0 3 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
7161,action:sub_action,Joint attention:props,sub_action,CPC,[2 0 1 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
7162,action:sub_action,Joint attention:props,sub_action,MG,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7163,action:sub_action,Joint attention:props,sub_action,PC,[1 1 1 1 0 4 1],[-3 -2 -1  0  1  2  3  4]
7164,action:sub_action,Joint attention:props,sub_action,PCP,[1 0 1 1 0 4 1],[-3 -2 -1  0  1  2  3  4]
7165,action:sub_action,Joint attention:props,sub_action,affective,[3 1 1 1 2 0 1],[-3 -2 -1  0  1  2  3  4]
7166,action:sub_action,Joint attention:props,sub_action,affective touch,[1 0 2 4 5 1 5],[-3 -2 -1  0  1  2  3  4]
7167,action:sub_action,Joint attention:props,sub_action,child,[3 5 0 7 2 3 0],[-3 -2 -1  0  1  2  3  4]
7168,action:sub_action,Joint attention:props,sub_action,cognitive,[4 1 0 8 1 3 2],[-3 -2 -1  0  1  2  3  4]
7169,action:sub_action,Joint attention:props,sub_action,correction,[2 0 2 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7170,action:sub_action,Joint attention:props,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7171,action:sub_action,Joint attention:props,sub_action,instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7172,action:sub_action,Joint attention:props,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7173,action:sub_action,Joint attention:props,sub_action,not sure,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7174,action:sub_action,Joint attention:props,sub_action,other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7175,action:sub_action,Joint attention:props,sub_action,other vocalization,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7176,action:sub_action,Joint attention:props,sub_action,parent,[1 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
7177,action:sub_action,Joint attention:props,sub_action,pick up,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
7178,action:sub_action,Joint attention:props,sub_action,point at prop,[3 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
7179,action:sub_action,Joint attention:props,sub_action,positive 1,[3 2 2 3 3 0 1],[-3 -2 -1  0  1  2  3  4]
7180,action:sub_action,Joint attention:props,sub_action,positive 2,[1 0 3 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
7181,action:sub_action,Joint attention:props,sub_action,positive 3,[0 1 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
7182,action:sub_action,Joint attention:props,sub_action,positive feedback,[0 0 2 0 3 1 0],[-3 -2 -1  0  1  2  3  4]
7183,action:sub_action,Joint attention:props,sub_action,props,[8 1 7 5 0 4 4],[-3 -2 -1  0  1  2  3  4]
7184,action:sub_action,Joint attention:props,sub_action,put down,[4 1 1 2 3 2 3],[-3 -2 -1  0  1  2  3  4]
7185,action:sub_action,Joint attention:props,sub_action,robot,[ 0  0  0 14  6  2  1],[-3 -2 -1  0  1  2  3  4]
7186,action:sub_action,Joint attention:props,sub_action,robot or prop,[0 1 1 3 1 0 1],[-3 -2 -1  0  1  2  3  4]
7187,action:sub_action,Joint attention:props,sub_action,song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7188,action:sub_action,Joint attention:props,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7189,action:sub_action,Joint attention:props,sub_action,teach,[1 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
7190,action:sub_action,Joint attention:props,sub_action,technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
7191,action:sub_action,Joint attention:props,sub_action,try again,[0 1 0 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
7192,action:sub_action,Joint attention:props,sub_action,utterance,[5 3 5 6 1 5 2],[-3 -2 -1  0  1  2  3  4]
7193,action:sub_action,Joint attention:props,sub_action,utterance utterance,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
7194,action:sub_action,Joint attention:props,action:sub_action,Child affect:positive 1,[0 1 1 3 2 0 1],[-3 -2 -1  0  1  2  3  4]
