,col base,action base,col count,action count,hist,bins
1712,action:sub_action,Child gaze:parent,action:sub_action,Child gesture:other,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1713,action:sub_action,Child gaze:parent,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1714,action:sub_action,Child gaze:parent,action:sub_action,Child prop manipulation:child,[0 2 0 0 0 3 1],[-3 -2 -1  0  1  2  3  4]
1715,action:sub_action,Child gaze:parent,action:sub_action,Child utterance:other vocalization,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1716,action:sub_action,Child gaze:parent,action:sub_action,Child utterance:utterance,[4 2 1 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
1717,action:sub_action,Child gaze:parent,action:sub_action,Conversational turns:CP,[2 1 0 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
1718,action:sub_action,Child gaze:parent,action:sub_action,Conversational turns:CPC,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1719,action:sub_action,Child gaze:parent,action:sub_action,Conversational turns:PC,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1720,action:sub_action,Child gaze:parent,action:sub_action,Conversational turns:PCP,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1721,action:sub_action,Child gaze:parent,action:sub_action,Joint attention:props,[1 1 0 3 0 4 1],[-3 -2 -1  0  1  2  3  4]
1722,action:sub_action,Child gaze:parent,action:sub_action,Joint attention:robot,[1 0 0 9 1 0 2],[-3 -2 -1  0  1  2  3  4]
1723,action:sub_action,Child gaze:parent,action:sub_action,Mutual gaze:MG,[3 5 3 0 1 1 0],[-3 -2 -1  0  1  2  3  4]
1724,action:sub_action,Child gaze:parent,action:sub_action,Parent gaze:child,[3 5 2 0 2 1 1],[-3 -2 -1  0  1  2  3  4]
1725,action:sub_action,Child gaze:parent,action:sub_action,Parent gaze:props,[1 1 2 0 1 3 1],[-3 -2 -1  0  1  2  3  4]
1726,action:sub_action,Child gaze:parent,action:sub_action,Parent gaze:robot,[0 1 4 3 1 0 3],[-3 -2 -1  0  1  2  3  4]
1727,action:sub_action,Child gaze:parent,action:sub_action,Parent gesture:other,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
1728,action:sub_action,Child gaze:parent,action:sub_action,Parent gesture:point at prop,[0 0 1 2 1 0 3],[-3 -2 -1  0  1  2  3  4]
1729,action:sub_action,Child gaze:parent,action:sub_action,Parent prop manipulation:parent,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
1730,action:sub_action,Child gaze:parent,action:sub_action,Parent utterance:missing data,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1731,action:sub_action,Child gaze:parent,action:sub_action,Parent utterance:utterance,[0 3 1 2 2 2 2],[-3 -2 -1  0  1  2  3  4]
1732,action:sub_action,Child gaze:parent,action:sub_action,Verbal scaffolding:affective,[0 1 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
1733,action:sub_action,Child gaze:parent,action:sub_action,Verbal scaffolding:cognitive,[0 1 0 2 1 1 2],[-3 -2 -1  0  1  2  3  4]
1734,action:sub_action,Child gaze:parent,action:sub_action,Verbal scaffolding:instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1735,action:sub_action,Child gaze:parent,action:sub_action,Verbal scaffolding:technical,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
1736,action:sub_action,Child gaze:props,action,Child gaze,[12 13  4 33 13 11 10],[-3 -2 -1  0  1  2  3  4]
1737,action:sub_action,Child gaze:props,action,Child gesture,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1738,action:sub_action,Child gaze:props,action,Child prop manipulation,[4 4 7 1 1 0 4],[-3 -2 -1  0  1  2  3  4]
1739,action:sub_action,Child gaze:props,action,Child utterance,[0 0 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
1740,action:sub_action,Child gaze:props,action,Conversational turns,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
1741,action:sub_action,Child gaze:props,action,Joint attention,[ 6  6  5 10 12  2  5],[-3 -2 -1  0  1  2  3  4]
1742,action:sub_action,Child gaze:props,action,Mutual gaze,[1 0 0 3 0 3 0],[-3 -2 -1  0  1  2  3  4]
1743,action:sub_action,Child gaze:props,action,Parent gaze,[ 5  7  6 11 10  7  7],[-3 -2 -1  0  1  2  3  4]
1744,action:sub_action,Child gaze:props,action,Parent gesture,[4 3 3 3 1 1 1],[-3 -2 -1  0  1  2  3  4]
1745,action:sub_action,Child gaze:props,action,Parent prop manipulation,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
1746,action:sub_action,Child gaze:props,action,Parent utterance,[3 7 4 6 3 4 7],[-3 -2 -1  0  1  2  3  4]
1747,action:sub_action,Child gaze:props,action,Verbal scaffolding,[3 5 4 5 3 4 5],[-3 -2 -1  0  1  2  3  4]
1748,action:sub_action,Child gaze:props,sub_action,CP,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
1749,action:sub_action,Child gaze:props,sub_action,CPC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1750,action:sub_action,Child gaze:props,sub_action,MG,[1 0 0 3 0 3 0],[-3 -2 -1  0  1  2  3  4]
1751,action:sub_action,Child gaze:props,sub_action,PC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1752,action:sub_action,Child gaze:props,sub_action,PCP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1753,action:sub_action,Child gaze:props,sub_action,affective,[0 0 1 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
1754,action:sub_action,Child gaze:props,sub_action,child,[5 5 8 6 3 4 5],[-3 -2 -1  0  1  2  3  4]
1755,action:sub_action,Child gaze:props,sub_action,cognitive,[1 3 2 3 3 3 2],[-3 -2 -1  0  1  2  3  4]
1756,action:sub_action,Child gaze:props,sub_action,instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1757,action:sub_action,Child gaze:props,sub_action,missing data,[0 2 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
1758,action:sub_action,Child gaze:props,sub_action,other,[0 1 1 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
1759,action:sub_action,Child gaze:props,sub_action,other vocalization,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1760,action:sub_action,Child gaze:props,sub_action,parent,[2 1 0 7 2 3 1],[-3 -2 -1  0  1  2  3  4]
1761,action:sub_action,Child gaze:props,sub_action,point at prop,[5 2 2 3 1 0 1],[-3 -2 -1  0  1  2  3  4]
1762,action:sub_action,Child gaze:props,sub_action,props,[12 21 12  8 21  5 14],[-3 -2 -1  0  1  2  3  4]
1763,action:sub_action,Child gaze:props,sub_action,robot,[ 8  3  2 34 11  8  6],[-3 -2 -1  0  1  2  3  4]
1764,action:sub_action,Child gaze:props,sub_action,technical,[2 2 1 1 0 0 3],[-3 -2 -1  0  1  2  3  4]
1765,action:sub_action,Child gaze:props,sub_action,utterance,[3 5 4 5 3 4 7],[-3 -2 -1  0  1  2  3  4]
1766,action:sub_action,Child gaze:props,action:sub_action,Child gaze:parent,[2 1 0 7 1 3 1],[-3 -2 -1  0  1  2  3  4]
1767,action:sub_action,Child gaze:props,action:sub_action,Child gaze:robot,[ 4  2  0 23  2  5  3],[-3 -2 -1  0  1  2  3  4]
1768,action:sub_action,Child gaze:props,action:sub_action,Child gesture:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1769,action:sub_action,Child gaze:props,action:sub_action,Child gesture:point at prop,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1770,action:sub_action,Child gaze:props,action:sub_action,Child prop manipulation:child,[4 4 7 1 1 0 4],[-3 -2 -1  0  1  2  3  4]
1771,action:sub_action,Child gaze:props,action:sub_action,Child utterance:other vocalization,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1772,action:sub_action,Child gaze:props,action:sub_action,Child utterance:utterance,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
1773,action:sub_action,Child gaze:props,action:sub_action,Conversational turns:CP,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
1774,action:sub_action,Child gaze:props,action:sub_action,Conversational turns:CPC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1775,action:sub_action,Child gaze:props,action:sub_action,Conversational turns:PC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1776,action:sub_action,Child gaze:props,action:sub_action,Conversational turns:PCP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1777,action:sub_action,Child gaze:props,action:sub_action,Joint attention:props,[4 6 5 2 8 0 4],[-3 -2 -1  0  1  2  3  4]
1778,action:sub_action,Child gaze:props,action:sub_action,Joint attention:robot,[2 0 0 8 4 2 1],[-3 -2 -1  0  1  2  3  4]
1779,action:sub_action,Child gaze:props,action:sub_action,Mutual gaze:MG,[1 0 0 3 0 3 0],[-3 -2 -1  0  1  2  3  4]
1780,action:sub_action,Child gaze:props,action:sub_action,Parent gaze:child,[1 1 1 5 2 4 1],[-3 -2 -1  0  1  2  3  4]
1781,action:sub_action,Child gaze:props,action:sub_action,Parent gaze:props,[2 5 3 3 3 2 4],[-3 -2 -1  0  1  2  3  4]
1782,action:sub_action,Child gaze:props,action:sub_action,Parent gaze:robot,[2 1 2 3 5 1 2],[-3 -2 -1  0  1  2  3  4]
1783,action:sub_action,Child gaze:props,action:sub_action,Parent gesture:other,[0 1 1 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
1784,action:sub_action,Child gaze:props,action:sub_action,Parent gesture:point at prop,[4 2 2 3 1 0 1],[-3 -2 -1  0  1  2  3  4]
1785,action:sub_action,Child gaze:props,action:sub_action,Parent prop manipulation:parent,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
1786,action:sub_action,Child gaze:props,action:sub_action,Parent utterance:missing data,[0 2 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
1787,action:sub_action,Child gaze:props,action:sub_action,Parent utterance:utterance,[3 5 4 5 3 4 6],[-3 -2 -1  0  1  2  3  4]
1788,action:sub_action,Child gaze:props,action:sub_action,Verbal scaffolding:affective,[0 0 1 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
1789,action:sub_action,Child gaze:props,action:sub_action,Verbal scaffolding:cognitive,[1 3 2 3 3 3 2],[-3 -2 -1  0  1  2  3  4]
1790,action:sub_action,Child gaze:props,action:sub_action,Verbal scaffolding:instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1791,action:sub_action,Child gaze:props,action:sub_action,Verbal scaffolding:technical,[2 2 1 1 0 0 3],[-3 -2 -1  0  1  2  3  4]
1792,action:sub_action,Child gaze:robot,action,Child gaze,[11 13  7 35 12 11 14],[-3 -2 -1  0  1  2  3  4]
1793,action:sub_action,Child gaze:robot,action,Child gesture,[0 0 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
1794,action:sub_action,Child gaze:robot,action,Child prop manipulation,[5 3 0 1 3 3 5],[-3 -2 -1  0  1  2  3  4]
1795,action:sub_action,Child gaze:robot,action,Child utterance,[0 2 1 6 1 0 1],[-3 -2 -1  0  1  2  3  4]
1796,action:sub_action,Child gaze:robot,action,Conversational turns,[2 2 1 3 3 0 1],[-3 -2 -1  0  1  2  3  4]
1797,action:sub_action,Child gaze:robot,action,Joint attention,[ 7  8  4 11  5  7  8],[-3 -2 -1  0  1  2  3  4]
1798,action:sub_action,Child gaze:robot,action,Mutual gaze,[ 1  1  0 11  1  1  2],[-3 -2 -1  0  1  2  3  4]
1799,action:sub_action,Child gaze:robot,action,Parent gaze,[ 7  9 15  7  9 10 11],[-3 -2 -1  0  1  2  3  4]
1800,action:sub_action,Child gaze:robot,action,Parent gesture,[2 4 3 1 2 3 4],[-3 -2 -1  0  1  2  3  4]
1801,action:sub_action,Child gaze:robot,action,Parent prop manipulation,[0 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
1802,action:sub_action,Child gaze:robot,action,Parent utterance,[ 7  6  7  2  6 11  4],[-3 -2 -1  0  1  2  3  4]
1803,action:sub_action,Child gaze:robot,action,Verbal scaffolding,[ 6  5  6  1  4 10  4],[-3 -2 -1  0  1  2  3  4]
1804,action:sub_action,Child gaze:robot,sub_action,CP,[0 0 1 2 1 0 0],[-3 -2 -1  0  1  2  3  4]
1805,action:sub_action,Child gaze:robot,sub_action,CPC,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1806,action:sub_action,Child gaze:robot,sub_action,MG,[ 1  1  0 11  1  1  2],[-3 -2 -1  0  1  2  3  4]
1807,action:sub_action,Child gaze:robot,sub_action,PC,[1 1 0 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
1808,action:sub_action,Child gaze:robot,sub_action,PCP,[1 1 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
1809,action:sub_action,Child gaze:robot,sub_action,affective,[2 1 3 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
1810,action:sub_action,Child gaze:robot,sub_action,child,[6 5 7 4 5 7 7],[-3 -2 -1  0  1  2  3  4]
1811,action:sub_action,Child gaze:robot,sub_action,cognitive,[1 3 1 0 3 5 3],[-3 -2 -1  0  1  2  3  4]
1812,action:sub_action,Child gaze:robot,sub_action,instruction translation,[0 1 1 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
1813,action:sub_action,Child gaze:robot,sub_action,missing data,[1 0 1 0 1 1 0],[-3 -2 -1  0  1  2  3  4]
1814,action:sub_action,Child gaze:robot,sub_action,other,[0 1 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
1815,action:sub_action,Child gaze:robot,sub_action,other vocalization,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1816,action:sub_action,Child gaze:robot,sub_action,parent,[ 1  1  0 13  3  2  3],[-3 -2 -1  0  1  2  3  4]
1817,action:sub_action,Child gaze:robot,sub_action,point at prop,[2 3 3 1 2 3 4],[-3 -2 -1  0  1  2  3  4]
1818,action:sub_action,Child gaze:robot,sub_action,props,[10  4  7 36 10 10 11],[-3 -2 -1  0  1  2  3  4]
1819,action:sub_action,Child gaze:robot,sub_action,robot,[13 23 12  2 12 12 17],[-3 -2 -1  0  1  2  3  4]
1820,action:sub_action,Child gaze:robot,sub_action,technical,[3 0 1 1 1 3 0],[-3 -2 -1  0  1  2  3  4]
1821,action:sub_action,Child gaze:robot,sub_action,utterance,[ 6  7  7  8  6 10  5],[-3 -2 -1  0  1  2  3  4]
1822,action:sub_action,Child gaze:robot,action:sub_action,Child gaze:parent,[ 1  1  0 12  2  2  3],[-3 -2 -1  0  1  2  3  4]
1823,action:sub_action,Child gaze:robot,action:sub_action,Child gaze:props,[ 4  2  0 22  4  2  6],[-3 -2 -1  0  1  2  3  4]
1824,action:sub_action,Child gaze:robot,action:sub_action,Child gesture:other,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1825,action:sub_action,Child gaze:robot,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
1826,action:sub_action,Child gaze:robot,action:sub_action,Child prop manipulation:child,[5 3 0 1 3 3 5],[-3 -2 -1  0  1  2  3  4]
1827,action:sub_action,Child gaze:robot,action:sub_action,Child utterance:other vocalization,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1828,action:sub_action,Child gaze:robot,action:sub_action,Child utterance:utterance,[0 1 1 6 1 0 1],[-3 -2 -1  0  1  2  3  4]
1829,action:sub_action,Child gaze:robot,action:sub_action,Conversational turns:CP,[0 0 1 2 1 0 0],[-3 -2 -1  0  1  2  3  4]
1830,action:sub_action,Child gaze:robot,action:sub_action,Conversational turns:CPC,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1831,action:sub_action,Child gaze:robot,action:sub_action,Conversational turns:PC,[1 1 0 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
1832,action:sub_action,Child gaze:robot,action:sub_action,Conversational turns:PCP,[1 1 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
1833,action:sub_action,Child gaze:robot,action:sub_action,Joint attention:props,[ 4  1  1 11  3  4  3],[-3 -2 -1  0  1  2  3  4]
1834,action:sub_action,Child gaze:robot,action:sub_action,Joint attention:robot,[3 7 3 0 2 3 5],[-3 -2 -1  0  1  2  3  4]
1835,action:sub_action,Child gaze:robot,action:sub_action,Mutual gaze:MG,[ 1  1  0 11  1  1  2],[-3 -2 -1  0  1  2  3  4]
1836,action:sub_action,Child gaze:robot,action:sub_action,Parent gaze:child,[1 2 7 3 2 4 2],[-3 -2 -1  0  1  2  3  4]
1837,action:sub_action,Child gaze:robot,action:sub_action,Parent gaze:props,[2 1 6 3 3 4 2],[-3 -2 -1  0  1  2  3  4]
1838,action:sub_action,Child gaze:robot,action:sub_action,Parent gaze:robot,[4 6 2 1 4 2 7],[-3 -2 -1  0  1  2  3  4]
1839,action:sub_action,Child gaze:robot,action:sub_action,Parent gesture:other,[0 1 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
1840,action:sub_action,Child gaze:robot,action:sub_action,Parent gesture:point at prop,[2 3 3 1 2 2 4],[-3 -2 -1  0  1  2  3  4]
1841,action:sub_action,Child gaze:robot,action:sub_action,Parent prop manipulation:parent,[0 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
1842,action:sub_action,Child gaze:robot,action:sub_action,Parent utterance:missing data,[1 0 1 0 1 1 0],[-3 -2 -1  0  1  2  3  4]
1843,action:sub_action,Child gaze:robot,action:sub_action,Parent utterance:utterance,[ 6  6  6  2  5 10  4],[-3 -2 -1  0  1  2  3  4]
1844,action:sub_action,Child gaze:robot,action:sub_action,Verbal scaffolding:affective,[2 1 3 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
1845,action:sub_action,Child gaze:robot,action:sub_action,Verbal scaffolding:cognitive,[1 3 1 0 3 5 3],[-3 -2 -1  0  1  2  3  4]
1846,action:sub_action,Child gaze:robot,action:sub_action,Verbal scaffolding:instruction translation,[0 1 1 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
1847,action:sub_action,Child gaze:robot,action:sub_action,Verbal scaffolding:technical,[3 0 1 1 1 3 0],[-3 -2 -1  0  1  2  3  4]
1848,action:sub_action,Child gesture:other,action,Child gaze,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1849,action:sub_action,Child gesture:other,action,Child gesture,[0 2 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1850,action:sub_action,Child gesture:other,action,Child prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1851,action:sub_action,Child gesture:other,action,Child utterance,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1852,action:sub_action,Child gesture:other,action,Conversational turns,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1853,action:sub_action,Child gesture:other,action,Joint attention,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1854,action:sub_action,Child gesture:other,action,Mutual gaze,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1855,action:sub_action,Child gesture:other,action,Parent gaze,[1 0 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
1856,action:sub_action,Child gesture:other,action,Parent gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1857,action:sub_action,Child gesture:other,action,Parent prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1858,action:sub_action,Child gesture:other,action,Parent utterance,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1859,action:sub_action,Child gesture:other,action,Verbal scaffolding,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1860,action:sub_action,Child gesture:other,sub_action,CP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1861,action:sub_action,Child gesture:other,sub_action,CPC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1862,action:sub_action,Child gesture:other,sub_action,MG,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1863,action:sub_action,Child gesture:other,sub_action,PC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1864,action:sub_action,Child gesture:other,sub_action,PCP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1865,action:sub_action,Child gesture:other,sub_action,affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1866,action:sub_action,Child gesture:other,sub_action,child,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1867,action:sub_action,Child gesture:other,sub_action,cognitive,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1868,action:sub_action,Child gesture:other,sub_action,instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1869,action:sub_action,Child gesture:other,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1870,action:sub_action,Child gesture:other,sub_action,other,[0 2 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1871,action:sub_action,Child gesture:other,sub_action,other vocalization,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1872,action:sub_action,Child gesture:other,sub_action,parent,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1873,action:sub_action,Child gesture:other,sub_action,point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1874,action:sub_action,Child gesture:other,sub_action,props,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
1875,action:sub_action,Child gesture:other,sub_action,robot,[0 0 0 3 0 0 0],[-3 -2 -1  0  1  2  3  4]
1876,action:sub_action,Child gesture:other,sub_action,technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1877,action:sub_action,Child gesture:other,sub_action,utterance,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1878,action:sub_action,Child gesture:other,action:sub_action,Child gaze:parent,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1879,action:sub_action,Child gesture:other,action:sub_action,Child gaze:props,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1880,action:sub_action,Child gesture:other,action:sub_action,Child gaze:robot,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1881,action:sub_action,Child gesture:other,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1882,action:sub_action,Child gesture:other,action:sub_action,Child prop manipulation:child,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1883,action:sub_action,Child gesture:other,action:sub_action,Child utterance:other vocalization,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1884,action:sub_action,Child gesture:other,action:sub_action,Child utterance:utterance,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1885,action:sub_action,Child gesture:other,action:sub_action,Conversational turns:CP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1886,action:sub_action,Child gesture:other,action:sub_action,Conversational turns:CPC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1887,action:sub_action,Child gesture:other,action:sub_action,Conversational turns:PC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1888,action:sub_action,Child gesture:other,action:sub_action,Conversational turns:PCP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1889,action:sub_action,Child gesture:other,action:sub_action,Joint attention:props,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1890,action:sub_action,Child gesture:other,action:sub_action,Joint attention:robot,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1891,action:sub_action,Child gesture:other,action:sub_action,Mutual gaze:MG,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1892,action:sub_action,Child gesture:other,action:sub_action,Parent gaze:child,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1893,action:sub_action,Child gesture:other,action:sub_action,Parent gaze:props,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
1894,action:sub_action,Child gesture:other,action:sub_action,Parent gaze:robot,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
1895,action:sub_action,Child gesture:other,action:sub_action,Parent gesture:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1896,action:sub_action,Child gesture:other,action:sub_action,Parent gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1897,action:sub_action,Child gesture:other,action:sub_action,Parent prop manipulation:parent,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1898,action:sub_action,Child gesture:other,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1899,action:sub_action,Child gesture:other,action:sub_action,Parent utterance:utterance,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1900,action:sub_action,Child gesture:other,action:sub_action,Verbal scaffolding:affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1901,action:sub_action,Child gesture:other,action:sub_action,Verbal scaffolding:cognitive,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1902,action:sub_action,Child gesture:other,action:sub_action,Verbal scaffolding:instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1903,action:sub_action,Child gesture:other,action:sub_action,Verbal scaffolding:technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1904,action:sub_action,Child gesture:point at prop,action,Child gaze,[1 0 0 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
1905,action:sub_action,Child gesture:point at prop,action,Child gesture,[1 2 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1906,action:sub_action,Child gesture:point at prop,action,Child prop manipulation,[0 0 0 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
1907,action:sub_action,Child gesture:point at prop,action,Child utterance,[0 1 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
1908,action:sub_action,Child gesture:point at prop,action,Conversational turns,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1909,action:sub_action,Child gesture:point at prop,action,Joint attention,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1910,action:sub_action,Child gesture:point at prop,action,Mutual gaze,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
1911,action:sub_action,Child gesture:point at prop,action,Parent gaze,[0 0 0 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
1912,action:sub_action,Child gesture:point at prop,action,Parent gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1913,action:sub_action,Child gesture:point at prop,action,Parent prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1914,action:sub_action,Child gesture:point at prop,action,Parent utterance,[0 0 2 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1915,action:sub_action,Child gesture:point at prop,action,Verbal scaffolding,[0 0 2 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
1916,action:sub_action,Child gesture:point at prop,sub_action,CP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
